pipeline,competitor,script_group_id,original_ad_id,original_first_seen,replica_ad_id,replication_type,replica_first_seen,days_to_replica,original_is_winner,replica_is_winner
facebook,english-seekho,english-seekho-g0004,1525891568990663,2026-05-26,2738800799813855,visual_variant,2026-05-26,0,True,True
facebook,english-seekho,english-seekho-g0004,1525891568990663,2026-05-26,4424025224584940,character_variant,2026-05-26,0,True,False
facebook,english-seekho,english-seekho-g0004,1525891568990663,2026-05-26,952034237314249,character_variant,2026-05-26,0,True,False
facebook,english-seekho,english-seekho-g0004,1525891568990663,2026-05-26,841014529015757,visual_variant,2026-05-26,0,True,False
facebook,english-seekho,english-seekho-g0004,1525891568990663,2026-05-26,1762683425102280,translation_replica,2026-06-04,9,True,True
facebook,english-seekho,english-seekho-g0004,1525891568990663,2026-05-26,990018286870707,character_variant,2026-06-12,17,True,True
facebook,english-seekho,english-seekho-g0004,1525891568990663,2026-05-26,1399469045648797,reworded_replica,2026-06-12,17,True,False
facebook,english-seekho,english-seekho-g0004,1525891568990663,2026-05-26,1371188878397753,visual_variant,2026-06-12,17,True,False
facebook,english-seekho,english-seekho-g0004,1525891568990663,2026-05-26,1568452348192437,reworded_replica,2026-06-12,17,True,False
facebook,english-seekho,english-seekho-g0004,1525891568990663,2026-05-26,1005257525198925,character_variant,2026-06-12,17,True,False
facebook,english-seekho,english-seekho-g0004,1525891568990663,2026-05-26,986194637611101,character_variant,2026-06-12,17,True,False
facebook,english-seekho,english-seekho-g0004,1525891568990663,2026-05-26,2441724282959846,reworded_replica,2026-06-13,18,True,False
facebook,english-seekho,english-seekho-g0004,1525891568990663,2026-05-26,1484554966327969,character_variant,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0004,1525891568990663,2026-05-26,865120769995614,translation_replica,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0004,1525891568990663,2026-05-26,1176956084747598,reworded_replica,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0004,1525891568990663,2026-05-26,987991557547588,reworded_replica,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0004,1525891568990663,2026-05-26,1485257069470905,reworded_replica,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0004,1525891568990663,2026-05-26,1776427543722557,visual_variant,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0005,1307637824670207,2026-05-26,4555657601319784,visual_variant,2026-05-26,0,False,False
facebook,english-seekho,english-seekho-g0005,1307637824670207,2026-05-26,1008376008280324,exact_replica,2026-06-04,9,False,True
facebook,english-seekho,english-seekho-g0005,1307637824670207,2026-05-26,998909686118850,reworded_replica,2026-06-04,9,False,False
facebook,english-seekho,english-seekho-g0005,1307637824670207,2026-05-26,1616161116147111,reworded_replica,2026-06-04,9,False,False
facebook,english-seekho,english-seekho-g0005,1307637824670207,2026-05-26,861399523217538,exact_replica,2026-06-12,17,False,False
facebook,english-seekho,english-seekho-g0005,1307637824670207,2026-05-26,2055782472016906,translation_replica,2026-06-12,17,False,False
facebook,english-seekho,english-seekho-g0005,1307637824670207,2026-05-26,990254637064965,exact_replica,2026-06-12,17,False,False
facebook,english-seekho,english-seekho-g0005,1307637824670207,2026-05-26,2239797586835770,reworded_replica,2026-06-14,19,False,False
facebook,english-seekho,english-seekho-g0005,1307637824670207,2026-05-26,4526978114291365,visual_variant,2026-06-14,19,False,False
facebook,english-seekho,english-seekho-g0005,1307637824670207,2026-05-26,2022316295339015,visual_variant,2026-06-14,19,False,False
facebook,english-seekho,english-seekho-g0005,1307637824670207,2026-05-26,2501343360304887,visual_variant,2026-06-14,19,False,False
facebook,english-seekho,english-seekho-g0005,1307637824670207,2026-05-26,1555200289554353,reworded_replica,2026-06-14,19,False,False
facebook,english-seekho,english-seekho-g0005,1307637824670207,2026-05-26,1035891969103163,translation_replica,2026-06-16,21,False,False
facebook,english-seekho,english-seekho-g0005,1307637824670207,2026-05-26,3517643978389637,translation_replica,2026-06-22,27,False,False
facebook,english-seekho,english-seekho-g0005,1307637824670207,2026-05-26,3539960019475278,reworded_replica,2026-06-22,27,False,False
facebook,english-seekho,english-seekho-g0005,1307637824670207,2026-05-26,1676469613688542,exact_replica,2026-06-22,27,False,False
facebook,english-seekho,english-seekho-g0005,1307637824670207,2026-05-26,992773516690548,exact_replica,2026-06-22,27,False,False
facebook,english-seekho,english-seekho-g0005,1307637824670207,2026-05-26,1025514597085693,exact_replica,2026-06-22,27,False,False
facebook,english-seekho,english-seekho-g0006,2023887941855843,2026-06-12,1352224066791360,exact_replica,2026-06-14,2,False,False
facebook,english-seekho,english-seekho-g0006,2023887941855843,2026-06-12,2198319764373917,reworded_replica,2026-06-14,2,False,False
facebook,english-seekho,english-seekho-g0006,2023887941855843,2026-06-12,975980368393351,reworded_replica,2026-06-14,2,False,False
facebook,english-seekho,english-seekho-g0006,2023887941855843,2026-06-12,1542093714195929,reworded_replica,2026-06-14,2,False,False
facebook,english-seekho,english-seekho-g0006,2023887941855843,2026-06-12,1715109379839037,reworded_replica,2026-06-16,4,False,False
facebook,english-seekho,english-seekho-g0006,2023887941855843,2026-06-12,2173731296805171,reworded_replica,2026-06-16,4,False,False
facebook,english-seekho,english-seekho-g0006,2023887941855843,2026-06-12,2829567170770163,reworded_replica,2026-06-16,4,False,False
facebook,english-seekho,english-seekho-g0006,2023887941855843,2026-06-12,1016415150793716,reworded_replica,2026-06-22,10,False,False
facebook,english-seekho,english-seekho-g0006,2023887941855843,2026-06-12,1494902855983792,exact_replica,2026-06-22,10,False,False
facebook,english-seekho,english-seekho-g0006,2023887941855843,2026-06-12,897376420053123,reworded_replica,2026-06-22,10,False,False
facebook,english-seekho,english-seekho-g0006,2023887941855843,2026-06-12,1364520442219315,reworded_replica,2026-06-22,10,False,False
facebook,english-seekho,english-seekho-g0006,2023887941855843,2026-06-12,1733263277722198,exact_replica,2026-06-22,10,False,False
facebook,english-seekho,english-seekho-g0006,2023887941855843,2026-06-12,1026281803080676,reworded_replica,2026-06-22,10,False,False
