pipeline,competitor,ad_id,stopped_on,last_seen,first_seen
facebook,wispr-flow,2169539090512694,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2170903863694343,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2182985802457364,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2186056478900917,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2192062011197722,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2194651654409607,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2200442530707859,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2210336443061066,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2220276032124660,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2220603608682887,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2225304311630453,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2235266710555783,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2238394246914659,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2292746258177295,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2318718265321924,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2384185045437404,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2389191254910998,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2400772063779012,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2402770113563221,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2417519245417895,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2452008935277426,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2467773930362439,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2474135039736662,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2475844162838428,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2504655613302155,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2516847602098739,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2531700740617284,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2533668657085886,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2541412699632590,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2547505089034308,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2548523478938206,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2557690094675307,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2558183101307193,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2560560281008870,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,25627006063641773,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2589191581496421,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2600437180358995,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,26296350260044370,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2643031549458709,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,26578956815133786,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,26717877824551596,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,26853065227676923,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,26873840628945240,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,27040096928908687,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,27090274347291909,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,2732353097151246,2026-06-16,2026-05-28,2026-05-28
