pipeline,competitor,page_id,ad_id,scrape_date,page_rank,row_rank,present,page_rank_delta,days_since_prev_obs
facebook,mysivi,104392002393583,26997230736567251,2026-05-26,42,964,true,,
facebook,mysivi,104392002393583,26997230736567251,2026-05-28,113,1672,true,-71,2
facebook,mysivi,104392002393583,26997230736567251,2026-06-04,46,1288,true,67,7
facebook,mysivi,104392002393583,26997230736567251,2026-06-09,42,1672,true,4,5
facebook,mysivi,104392002393583,26997230736567251,2026-06-10,39,973,true,3,1
facebook,mysivi,104392002393583,26997230736567251,2026-06-11,39,972,true,0,1
facebook,mysivi,104392002393583,26997230736567251,2026-06-13,39,959,true,0,2
facebook,mysivi,104392002393583,4425519174363749,2026-05-26,43,965,true,,
facebook,mysivi,104392002393583,4425519174363749,2026-05-28,6,965,true,37,2
facebook,mysivi,104392002393583,1359225819350762,2026-05-26,44,966,true,,
facebook,mysivi,104392002393583,1359225819350762,2026-05-28,108,1665,true,-64,2
facebook,mysivi,104392002393583,1359225819350762,2026-06-04,40,1282,true,68,7
facebook,mysivi,104392002393583,1359225819350762,2026-06-09,35,1665,true,5,5
facebook,mysivi,104392002393583,1359225819350762,2026-06-10,34,962,true,1,1
facebook,mysivi,104392002393583,1359225819350762,2026-06-11,34,961,true,0,1
facebook,mysivi,104392002393583,1359225819350762,2026-06-13,34,948,true,0,2
facebook,mysivi,104392002393583,1384519936752533,2026-05-26,45,967,true,,
facebook,mysivi,104392002393583,1384519936752533,2026-05-28,116,1675,true,-71,2
facebook,mysivi,104392002393583,1384519936752533,2026-06-04,49,1291,true,67,7
facebook,mysivi,104392002393583,1384519936752533,2026-06-09,45,1675,true,4,5
facebook,mysivi,104392002393583,1384519936752533,2026-06-10,42,977,true,3,1
facebook,mysivi,104392002393583,1384519936752533,2026-06-11,42,976,true,0,1
facebook,mysivi,104392002393583,1384519936752533,2026-06-13,42,962,true,0,2
facebook,mysivi,104392002393583,3633154320158711,2026-05-26,46,968,true,,
facebook,mysivi,104392002393583,3633154320158711,2026-05-28,115,1674,true,-69,2
facebook,mysivi,104392002393583,3633154320158711,2026-06-04,48,1290,true,67,7
facebook,mysivi,104392002393583,3633154320158711,2026-06-09,44,1674,true,4,5
