pipeline,competitor,page_id,page_name,ad_id,media_type,language,presenter_type,device_format,production_type,script_group_id,replication_type,variant_role,first_seen,last_seen,times_seen,weeks_seen,ad_start_date,run_days,run_days_is_lower_bound,best_page_rank,worst_page_rank,median_page_rank,current_page_rank,present_latest,is_retired,page_count,frac_top_25,rank_gate,top25_gate,low_impression_ever,verdict,verdict_confidence
facebook,pw-talk,631251720065425,PW Talk,3385563551622383,Image,,,,,,,,2026-06-16,2026-06-25,5,2,2026-05-25,31,False,35,46,40,36,True,False,130,0.0,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,1005508155503187,Image,,,,,,,,2026-06-16,2026-06-25,5,2,2026-06-02,23,False,35,52,43,35,True,False,130,0.0,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,1410583254158330,Video,Hindi,ai+human,split-screen,mixed,pw-talk-g0005,reworded_replica,replica,2026-06-16,2026-06-16,1,1,2026-05-21,26,False,36,36,36,36,False,True,130,0.0,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,1427890712476618,Image,,,,,,,,2026-06-16,2026-06-17,2,1,2026-06-02,15,False,37,44,40,37,False,True,130,0.0,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,1673722073879679,Video,Hindi,human-only,text-on-screen-only,human-recorded,pw-talk-g0001,reworded_replica,replica,2026-06-16,2026-06-25,5,2,2026-06-11,14,False,37,64,44,37,True,False,130,0.0,True,False,False,undecided,high
facebook,pw-talk,631251720065425,PW Talk,1319590739598224,Video,English,voiceover-only,text-on-screen-only,human-recorded,pw-talk-g0021,original,original,2026-06-16,2026-06-25,5,2,2026-06-08,17,False,38,63,45,38,True,False,130,0.0,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,35616055594707499,Video,Hindi,voiceover-only,skit-narrative,ai-generated,pw-talk-g0066,unique,original,2026-06-16,2026-06-16,1,1,2026-05-14,33,False,39,39,39,39,False,True,130,0.0,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,1629149148185749,Video,Hindi,voiceover-only,listicle-montage,human-recorded,pw-talk-g0045,unique,original,2026-06-16,2026-06-25,5,2,2026-06-11,14,False,39,68,46,39,True,False,130,0.0,True,False,False,undecided,high
facebook,pw-talk,631251720065425,PW Talk,931656546562920,Video,Hindi,human-only,talking-head,human-recorded,pw-talk-g0070,unique,original,2026-06-16,2026-06-25,5,2,2026-06-12,13,False,40,85,50,40,True,False,130,0.0,True,False,False,undecided,high
facebook,pw-talk,631251720065425,PW Talk,1380779020740039,Image,,,,,,,,2026-06-16,2026-06-22,3,2,2026-06-02,20,False,41,51,42,41,False,True,130,0.0,True,False,False,winner,high
