pipeline,competitor,script_group_id,original_ad_id,original_first_seen,replica_ad_id,replication_type,replica_first_seen,days_to_replica,original_is_winner,replica_is_winner
facebook,speakx,speakx-g0065,1846567089393685,2026-05-26,1209738614498577,exact_replica,2026-06-11,16,True,True
facebook,speakx,speakx-g0066,1224354406554260,2026-05-26,1696016167950307,exact_replica,2026-06-11,16,True,False
facebook,speakx,speakx-g0067,1242925180598225,2026-05-26,1332278622154395,exact_replica,2026-06-11,16,True,True
facebook,speakx,speakx-g0068,1261894342696646,2026-05-26,861317746449714,exact_replica,2026-06-04,9,True,True
facebook,speakx,speakx-g0069,1668568907754755,2026-05-26,1271227128122015,exact_replica,2026-06-04,9,False,True
facebook,speakx,speakx-g0070,1279276767638086,2026-05-26,1519137703335884,exact_replica,2026-06-04,9,True,True
facebook,speakx,speakx-g0071,1282823553919831,2026-05-26,1795514791415516,exact_replica,2026-06-04,9,False,False
facebook,speakx,speakx-g0072,1293999789370021,2026-05-26,2887194411625477,exact_replica,2026-06-04,9,False,True
facebook,speakx,speakx-g0073,1301259608777420,2026-05-26,1371947624756416,exact_replica,2026-06-11,16,False,False
facebook,speakx,speakx-g0074,1871665510183650,2026-05-26,1308281881491141,reworded_replica,2026-06-11,16,True,False
facebook,speakx,speakx-g0075,3034428376940626,2026-05-26,1311019194506588,exact_replica,2026-06-11,16,True,True
facebook,speakx,speakx-g0076,1606416436942554,2026-05-26,1315260573546336,exact_replica,2026-06-11,16,True,True
facebook,speakx,speakx-g0077,1316777246578170,2026-06-04,1662266588372476,exact_replica,2026-06-04,0,True,False
facebook,speakx,speakx-g0078,931857945993685,2026-05-26,1327506092053493,exact_replica,2026-06-11,16,True,False
facebook,speakx,speakx-g0079,1333380855312442,2026-05-26,2525386577875029,translation_replica,2026-06-23,28,True,False
facebook,speakx,speakx-g0080,1342031744648586,2026-05-26,874484212365190,reworded_replica,2026-06-12,17,True,True
facebook,speakx,speakx-g0081,1348762350434051,2026-05-26,2875471912820841,reworded_replica,2026-06-12,17,True,True
facebook,speakx,speakx-g0082,2235801616953885,2026-05-26,1355959489761084,exact_replica,2026-06-04,9,True,True
facebook,speakx,speakx-g0083,802134739188636,2026-05-26,1357098709656712,reworded_replica,2026-06-04,9,True,True
facebook,speakx,speakx-g0084,1382923387003958,2026-05-26,983037457947633,exact_replica,2026-06-04,9,False,False
facebook,speakx,speakx-g0085,1385223413421257,2026-06-04,1531246168408197,character_variant,2026-06-12,8,False,False
facebook,speakx,speakx-g0086,1406313074589852,2026-06-04,3711991622283199,reworded_replica,2026-06-28,24,True,False
facebook,speakx,speakx-g0087,1420564419556783,2026-05-26,1653131032409183,exact_replica,2026-06-11,16,True,False
facebook,speakx,speakx-g0088,1446240430854536,2026-05-26,794762543589793,exact_replica,2026-06-04,9,True,True
facebook,speakx,speakx-g0089,1447298590404255,2026-05-26,1792147965089294,reworded_replica,2026-06-13,18,True,False
facebook,speakx,speakx-g0090,1018266577731610,2026-06-11,1451452453663844,exact_replica,2026-06-11,0,False,False
facebook,speakx,speakx-g0091,1468615711427185,2026-05-26,1537332977762360,exact_replica,2026-06-04,9,True,True
facebook,speakx,speakx-g0092,1470861051315043,2026-05-26,1437925238368999,reworded_replica,2026-06-15,20,True,False
facebook,speakx,speakx-g0093,965434199345665,2026-05-26,1473297194097493,exact_replica,2026-06-11,16,True,True
facebook,speakx,speakx-g0094,1480436776901571,2026-05-26,929060776855189,exact_replica,2026-06-04,9,False,True
facebook,speakx,speakx-g0095,1483250163405257,2026-05-26,802986049419170,exact_replica,2026-06-11,16,True,True
facebook,speakx,speakx-g0096,1518844083190295,2026-06-04,2057866215139903,exact_replica,2026-06-28,24,True,False
