ad_id,language
1288777649689918,Hindi
1289467059618283,Hindi
1291444699631777,Hindi
1292543595710795,Hindi
1293551286094512,Hindi
1295408179388109,Hindi
1295675962756393,Hindi
1300169945614322,Hindi
1302125191954780,Hindi
1302516825430257,Bengali
1304663088473953,Hindi
1305985317637766,Hindi
1306261087883242,Bengali
1306683991568883,Hindi
1307637824670207,Hindi
1309510511121100,Bengali
1309536078044009,Hindi
1310984397829993,Hindi
1311613457830080,Hindi
1311709904477163,Hindi
1312728620827992,Hindi
1312890860307801,Hindi
1313747330354233,Hindi
1314891207516757,Hindi
1315186450735522,Hindi
1316270936725599,Hindi
1316284770675915,Hindi
1316980713876260,Hindi
1318286753814354,Hindi
1318793436483983,Hindi
1319130399553574,Hindi
1319365866496780,Bengali
1319926239768074,Hindi
1320370950284865,Hindi
1322445393188839,Hindi
1323135575922787,Hindi
1323533596629346,Hindi
1323805355859118,Hindi
1323849876545623,Hindi
1324964102448244,Hindi
1325408452513105,Hindi
1325511349705004,Hindi
1325748155804834,Hindi
1327008125654508,Hindi
1327079042275821,Hindi
1328088512770369,Hindi
1328303915408570,Hindi
1328633246049728,Hindi
1328696696053579,Hindi
1328723885899810,Hindi
1328891619218741,Hindi
1329247255983759,Gujarati
1329327399340547,Hindi
1329344752489006,Hindi
1329558305906208,Hindi
1329716809342445,Hindi
1329796115251457,Hindi
1330007445767303,Hindi
1330352279072802,Hindi
1330805262348986,Hindi
1331978341738560,Hindi
1332097468519640,Hindi
1332170168357693,Hindi
1333487312060975,Hindi
1333585298955815,Hindi
1333604115380092,Hindi
1334434508827788,Hindi
1334606518618473,Hindi
1335230861918980,Hindi
1335527277926012,Hindi
1335755781981127,Hindi
1335933525344595,Hindi
1336165217955587,Hindi
1336463675088970,Bengali
1337078727836336,Hindi
1337467545244005,Hindi
1337582304971119,Hindi
1338064287820878,Hindi
1338220788412360,Hindi
1338646038115560,Hindi
1339144911424810,Hindi
1340160141368459,Hindi
1340184930843488,Hindi
1340359514726112,Hindi
1341026564866825,Hindi
1343543300957920,Hindi
1344151504308820,Hindi
1344367484298204,Hindi
1344819281163677,Hindi
1347952960877015,Hindi
1348094906792977,Hindi
1348136263949535,Hindi
1348548100554793,Hindi
1349796443951224,Bengali
1350187887309659,Hindi
1352224066791360,Hindi
1352821206821597,Hindi
1353115583451603,Hindi
1353647783548641,Hindi
1354296026799956,Hindi
1356285063214825,Hindi
1356697299666743,Hindi
1357436906281518,Hindi
1360549895753796,Hindi
1360834475961445,Hindi
1361834795342178,Hindi
1363129315738895,Hindi
1363154838960011,Hindi
1363806278945070,Bengali
1364506482308320,Hindi
1364520442219315,Hindi
1364784788843978,Hindi
1365203578997397,Hindi
1366358398924408,Hindi
1366851648954243,Hindi
1368590465119581,Hindi
1368825875099673,Hindi
1368936822080614,Hindi
1369366785241374,Hindi
1369939148530992,Hindi
1369940928435757,Hindi
1370160414961572,Hindi
1370316518351776,Hindi
1371188878397753,Hindi
1371263345064271,Hindi
1371816351472059,Hindi
1372658224760205,Hindi
1373016841363616,Hindi
1373903987920898,Hindi
1374390771404033,Hindi
1375484684464342,Hindi
1378445657484836,Hindi
1378652727505034,Hindi
1379767887344638,Hindi
1380461113951628,Hindi
1382926783724817,Hindi
1383705140289874,Hindi
1385952640022072,Hindi
1389128029740094,Hindi
1389687782990041,Hindi
1389914442975371,Hindi
1392136702744042,Hindi
1395351685758863,Hindi
1399006322049353,Hindi
1399469045648797,Hindi
1401928505082107,Hindi
1403757831409828,Hindi
1405574977998244,Hindi
1406691644630557,Hindi
1407795181150871,Hindi
